<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.06	09:57:00	1.09108	1.09115	1.09099	1.09099	90	0	10
2024.03.06	09:58:00	1.09099	1.09114	1.09097	1.09106	23	0	9
2024.03.06	09:59:00	1.09106	1.09135	1.09098	1.09131	102	0	12
2024.03.06	10:00:00	1.09131	1.09138	1.09130	1.09135	97	0	11
2024.03.06	10:01:00	1.09135	1.09137	1.09124	1.09128	135	0	9
2024.03.06	10:02:00	1.09128	1.09142	1.09126	1.09137	144	0	10
2024.03.06	10:03:00	1.09137	1.09142	1.09124	1.09125	158	0	10
2024.03.06	10:04:00	1.09125	1.09146	1.09119	1.09143	126	0	11
2024.03.06	10:05:00	1.09143	1.09148	1.09136	1.09139	79	0	9
2024.03.06	10:06:00	1.09139	1.09143	1.09108	1.09115	163	0	8
2024.03.06	10:07:00	1.09115	1.09128	1.09107	1.09127	37	0	12
2024.03.06	10:08:00	1.09127	1.09153	1.09124	1.09152	55	0	10
2024.03.06	10:09:00	1.09152	1.09154	1.09135	1.09139	30	0	10
2024.03.06	10:10:00	1.09139	1.09145	1.09135	1.09143	105	0	10
2024.03.06	10:11:00	1.09143	1.09151	1.09117	1.09126	27	0	10
2024.03.06	10:12:00	1.09126	1.09157	1.09117	1.09156	61	0	11
2024.03.06	10:13:00	1.09156	1.09177	1.09153	1.09167	145	0	12
2024.03.06	10:14:00	1.09167	1.09196	1.09160	1.09186	152	0	12
2024.03.06	10:15:00	1.09186	1.09198	1.09183	1.09195	176	0	8
2024.03.06	10:16:00	1.09195	1.09209	1.09185	1.09195	67	0	10
2024.03.06	10:17:00	1.09195	1.09210	1.09192	1.09207	16	0	10
2024.03.06	10:18:00	1.09207	1.09214	1.09200	1.09211	35	0	9
2024.03.06	10:19:00	1.09211	1.09218	1.09206	1.09210	140	0	10
2024.03.06	10:20:00	1.09210	1.09227	1.09206	1.09222	110	0	11
2024.03.06	10:21:00	1.09222	1.09233	1.09220	1.09232	8	0	8
2024.03.06	10:22:00	1.09232	1.09234	1.09222	1.09229	100	0	8
2024.03.06	10:23:00	1.09229	1.09232	1.09229	1.09229	141	0	9
2024.03.06	10:24:00	1.09229	1.09229	1.09214	1.09229	158	0	12
2024.03.06	10:25:00	1.09229	1.09238	1.09226	1.09227	167	0	11
2024.03.06	10:26:00	1.09227	1.09240	1.09225	1.09240	159	0	10
2024.03.06	10:27:00	1.09240	1.09250	1.09237	1.09240	66	0	11
2024.03.06	10:28:00	1.09240	1.09246	1.09222	1.09226	149	0	11
2024.03.06	10:29:00	1.09226	1.09242	1.09221	1.09238	25	0	10
2024.03.06	10:30:00	1.09238	1.09260	1.09231	1.09248	115	0	12
2024.03.06	10:31:00	1.09248	1.09261	1.09245	1.09254	71	0	11
2024.03.06	10:32:00	1.09254	1.09272	1.09250	1.09264	22	0	9
2024.03.06	10:33:00	1.09264	1.09279	1.09264	1.09274	126	0	9
2024.03.06	10:34:00	1.09274	1.09279	1.09267	1.09272	85	0	11
2024.03.06	10:35:00	1.09272	1.09295	1.09270	1.09286	78	0	9
2024.03.06	10:36:00	1.09286	1.09290	1.09274	1.09278	34	0	11
2024.03.06	10:37:00	1.09278	1.09285	1.09267	1.09272	73	0	9
2024.03.06	10:38:00	1.09272	1.09293	1.09265	1.09277	138	0	9
2024.03.06	10:39:00	1.09277	1.09304	1.09272	1.09301	162	0	10
2024.03.06	10:40:00	1.09301	1.09307	1.09298	1.09305	52	0	9
2024.03.06	10:41:00	1.09305	1.09313	1.09293	1.09295	32	0	11
2024.03.06	10:42:00	1.09295	1.09295	1.09283	1.09290	106	0	10
2024.03.06	10:43:00	1.09290	1.09298	1.09271	1.09274	151	0	9
2024.03.06	10:44:00	1.09274	1.09298	1.09272	1.09297	22	0	9
2024.03.06	10:45:00	1.09297	1.09299	1.09283	1.09287	95	0	12
2024.03.06	10:46:00	1.09287	1.09291	1.09285	1.09288	95	0	9
2024.03.06	10:47:00	1.09288	1.09289	1.09268	1.09279	124	0	8
2024.03.06	10:48:00	1.09279	1.09280	1.09265	1.09273	39	0	12
2024.03.06	10:49:00	1.09273	1.09275	1.09263	1.09267	149	0	9
2024.03.06	10:50:00	1.09267	1.09305	1.09257	1.09297	16	0	9
2024.03.06	10:51:00	1.09297	1.09315	1.09284	1.09315	120	0	11
2024.03.06	10:52:00	1.09315	1.09321	1.09301	1.09303	40	0	12
2024.03.06	10:53:00	1.09303	1.09316	1.09295	1.09311	114	0	10
2024.03.06	10:54:00	1.09311	1.09316	1.09308	1.09310	22	0	8
2024.03.06	10:55:00	1.09310	1.09324	1.09309	1.09321	178	0	9
2024.03.06	10:56:00	1.09321	1.09326	1.09315	1.09316	66	0	10
2024.03.06	10:57:00	1.09316	1.09330	1.09312	1.09325	147	0	10
2024.03.06	10:58:00	1.09325	1.09338	1.09310	1.09313	90	0	8
2024.03.06	10:59:00	1.09313	1.09313	1.09307	1.09309	90	0	9
2024.03.06	11:00:00	1.09309	1.09319	1.09306	1.09314	144	0	11
2024.03.06	11:01:00	1.09314	1.09330	1.09300	1.09324	54	0	11
2024.03.06	11:02:00	1.09324	1.09330	1.09324	1.09329	136	0	10
2024.03.06	11:03:00	1.09329	1.09338	1.09327	1.09329	179	0	9
2024.03.06	11:04:00	1.09329	1.09340	1.09327	1.09337	118	0	9
2024.03.06	11:05:00	1.09337	1.09338	1.09317	1.09318	81	0	11
2024.03.06	11:06:00	1.09318	1.09343	1.09318	1.09335	176	0	10
2024.03.06	11:07:00	1.09335	1.09343	1.09325	1.09326	114	0	11
2024.03.06	11:08:00	1.09326	1.09329	1.09310	1.09312	49	0	12
2024.03.06	11:09:00	1.09312	1.09324	1.09305	1.09322	166	0	11
2024.03.06	11:10:00	1.09322	1.09324	1.09300	1.09308	69	0	12
2024.03.06	11:11:00	1.09308	1.09322	1.09307	1.09311	19	0	11
2024.03.06	11:12:00	1.09311	1.09324	1.09303	1.09320	160	0	12
2024.03.06	11:13:00	1.09320	1.09344	1.09316	1.09334	23	0	10
2024.03.06	11:14:00	1.09334	1.09339	1.09318	1.09323	117	0	8
2024.03.06	11:15:00	1.09323	1.09331	1.09316	1.09325	120	0	8
2024.03.06	11:16:00	1.09325	1.09338	1.09322	1.09331	134	0	10
2024.03.06	11:17:00	1.09331	1.09333	1.09317	1.09322	119	0	10
2024.03.06	11:18:00	1.09322	1.09322	1.09312	1.09319	147	0	9
2024.03.06	11:19:00	1.09319	1.09325	1.09313	1.09316	107	0	11
2024.03.06	11:20:00	1.09316	1.09324	1.09296	1.09296	102	0	10
2024.03.06	11:21:00	1.09296	1.09303	1.09272	1.09284	104	0	8
2024.03.06	11:22:00	1.09284	1.09298	1.09281	1.09289	82	0	12
2024.03.06	11:23:00	1.09289	1.09298	1.09284	1.09297	108	0	9
2024.03.06	11:24:00	1.09297	1.09304	1.09287	1.09296	21	0	8
2024.03.06	11:25:00	1.09296	1.09307	1.09294	1.09304	99	0	11
2024.03.06	11:26:00	1.09304	1.09333	1.09303	1.09318	37	0	9
2024.03.06	11:27:00	1.09318	1.09326	1.09315	1.09315	157	0	12
2024.03.06	11:28:00	1.09315	1.09343	1.09303	1.09336	118	0	12
2024.03.06	11:29:00	1.09336	1.09377	1.09328	1.09367	13	0	10
2024.03.06	11:30:00	1.09367	1.09373	1.09337	1.09340	111	0	10
2024.03.06	11:31:00	1.09340	1.09344	1.09324	1.09333	118	0	8
2024.03.06	11:32:00	1.09333	1.09340	1.09324	1.09330	159	0	11
2024.03.06	11:33:00	1.09330	1.09336	1.09321	1.09325	132	0	12
2024.03.06	11:34:00	1.09325	1.09350	1.09316	1.09339	85	0	12
2024.03.06	11:35:00	1.09339	1.09342	1.09325	1.09329	43	0	11
2024.03.06	11:36:00	1.09329	1.09345	1.09326	1.09332	41	0	12
2024.03.06	11:37:00	1.09332	1.09333	1.09317	1.09325	45	0	9
2024.03.06	11:38:00	1.09325	1.09345	1.09308	1.09345	65	0	9
2024.03.06	11:39:00	1.09345	1.09348	1.09336	1.09337	96	0	10
2024.03.06	11:40:00	1.09337	1.09339	1.09317	1.09320	177	0	10
2024.03.06	11:41:00	1.09320	1.09337	1.09319	1.09328	109	0	12
2024.03.06	11:42:00	1.09328	1.09337	1.09322	1.09332	38	0	12
2024.03.06	11:43:00	1.09332	1.09333	1.09312	1.09313	87	0	10
2024.03.06	11:44:00	1.09313	1.09329	1.09307	1.09327	112	0	10
2024.03.06	11:45:00	1.09327	1.09350	1.09318	1.09340	40	0	8
2024.03.06	11:46:00	1.09340	1.09361	1.09334	1.09355	54	0	9
2024.03.06	11:47:00	1.09355	1.09363	1.09343	1.09352	158	0	12
2024.03.06	11:48:00	1.09352	1.09380	1.09351	1.09375	144	0	8
2024.03.06	11:49:00	1.09375	1.09381	1.09363	1.09365	124	0	12
2024.03.06	11:50:00	1.09365	1.09371	1.09359	1.09366	29	0	12
2024.03.06	11:51:00	1.09366	1.09389	1.09364	1.09386	117	0	10
2024.03.06	11:52:00	1.09386	1.09391	1.09360	1.09361	41	0	8
2024.03.06	11:53:00	1.09361	1.09372	1.09349	1.09352	65	0	10
2024.03.06	11:54:00	1.09352	1.09359	1.09338	1.09353	52	0	10
2024.03.06	11:55:00	1.09353	1.09356	1.09337	1.09345	107	0	11
2024.03.06	11:56:00	1.09345	1.09346	1.09311	1.09319	134	0	11
2024.03.06	11:57:00	1.09319	1.09331	1.09317	1.09321	34	0	8
2024.03.06	11:58:00	1.09321	1.09335	1.09320	1.09333	49	0	9
2024.03.06	11:59:00	1.09333	1.09337	1.09333	1.09334	66	0	10
2024.03.06	12:00:00	1.09334	1.09338	1.09301	1.09307	131	0	10
2024.03.06	12:01:00	1.09307	1.09320	1.09306	1.09306	28	0	10
2024.03.06	12:02:00	1.09306	1.09311	1.09299	1.09310	118	0	11
2024.03.06	12:03:00	1.09310	1.09328	1.09307	1.09320	21	0	11
2024.03.06	12:04:00	1.09320	1.09322	1.09308	1.09309	161	0	10
2024.03.06	12:05:00	1.09309	1.09327	1.09298	1.09301	72	0	10
2024.03.06	12:06:00	1.09301	1.09304	1.09294	1.09302	170	0	11
2024.03.06	12:07:00	1.09302	1.09308	1.09290	1.09298	49	0	10
2024.03.06	12:08:00	1.09298	1.09308	1.09295	1.09300	150	0	12
2024.03.06	12:09:00	1.09300	1.09316	1.09300	1.09311	25	0	12
2024.03.06	12:10:00	1.09311	1.09323	1.09309	1.09313	106	0	8
2024.03.06	12:11:00	1.09313	1.09314	1.09294	1.09302	105	0	11
2024.03.06	12:12:00	1.09302	1.09319	1.09293	1.09311	113	0	11
2024.03.06	12:13:00	1.09311	1.09315	1.09295	1.09299	180	0	11
2024.03.06	12:14:00	1.09299	1.09319	1.09296	1.09314	79	0	11
2024.03.06	12:15:00	1.09314	1.09317	1.09309	1.09310	119	0	12
2024.03.06	12:16:00	1.09310	1.09317	1.09298	1.09306	100	0	8
2024.03.06	12:17:00	1.09306	1.09310	1.09298	1.09299	32	0	12
2024.03.06	12:18:00	1.09299	1.09310	1.09295	1.09297	14	0	9
2024.03.06	12:19:00	1.09297	1.09305	1.09283	1.09285	17	0	9
2024.03.06	12:20:00	1.09285	1.09302	1.09284	1.09299	109	0	10
2024.03.06	14:00:00	1.09	CORRUPT
2024.03.06	12:21:00	1.09299	1.09299	1.09274	1.09288	46	0	11
2024.03.06	12:22:00	1.09288	1.09295	1.09255	1.09265	75	0	12
2024.03.06	12:23:00	1.09265	1.09266	1.09251	1.09255	11	0	11
2024.03.06	12:24:00	1.09255	1.09257	1.09240	1.09248	168	0	12
2024.03.06	12:25:00	1.09248	1.09260	1.09243	1.09258	115	0	11
2024.03.06	12:26:00	1.09258	1.09270	1.09255	1.09257	173	0	12
2024.03.06	12:27:00	1.09257	1.09258	1.09235	1.09240	145	0	8
2024.03.06	12:28:00	1.09240	1.09256	1.09231	1.09256	73	0	9
2024.03.06	12:29:00	1.09256	1.09264	1.09232	1.09244	138	0	11
2024.03.06	12:30:00	1.09244	1.09260	1.09243	1.09255	168	0	12
2024.03.06	12:31:00	1.09255	1.09279	1.09243	1.09272	16	0	12
2024.03.06	12:32:00	1.09272	1.09281	1.09270	1.09273	16	0	10
2024.03.06	12:33:00	1.09273	1.09282	1.09272	1.09278	62	0	8
2024.03.06	12:34:00	1.09278	1.09283	1.09261	1.09267	61	0	9
2024.03.06	12:35:00	1.09267	1.09281	1.09263	1.09274	107	0	12
2024.03.06	12:36:00	1.09274	1.09307	1.09268	1.09302	78	0	8
2024.03.06	12:37:00	1.09302	1.09302	1.09293	1.09297	85	0	9
2024.03.06	12:38:00	1.09297	1.09305	1.09293	1.09302	14	0	12
2024.03.06	12:39:00	1.09302	1.09309	1.09288	1.09289	39	0	11
2024.03.06	12:40:00	1.09289	1.09294	1.09266	1.09279	106	0	10
2024.03.06	12:41:00	1.09279	1.09287	1.09276	1.09283	164	0	9
2024.03.06	12:42:00	1.09283	1.09301	1.09277	1.09301	93	0	12
2024.03.06	12:43:00	1.09301	1.09302	1.09293	1.09298	85	0	11
2024.03.06	12:44:00	1.09298	1.09305	1.09291	1.09302	64	0	10
2024.03.06	12:45:00	1.09302	1.09311	1.09296	1.09301	117	0	10
2024.03.06	12:46:00	1.09301	1.09311	1.09295	1.09303	23	0	11
2024.03.06	12:47:00	1.09303	1.09308	1.09286	1.09287	144	0	8
2024.03.06	12:48:00	1.09287	1.09294	1.09274	1.09279	81	0	8
2024.03.06	12:49:00	1.09279	1.09283	1.09277	1.09279	57	0	9
2024.03.06	12:50:00	1.09279	1.09288	1.09276	1.09281	177	0	8
2024.03.06	12:51:00	1.09281	1.09289	1.09268	1.09275	30	0	9
2024.03.06	12:52:00	1.09275	1.09294	1.09274	1.09293	78	0	12
2024.03.06	12:53:00	1.09293	1.09304	1.09291	1.09299	170	0	8
2024.03.06	12:54:00	1.09299	1.09319	1.09291	1.09310	94	0	9
2024.03.06	12:55:00	1.09310	1.09312	1.09285	1.09301	146	0	12
2024.03.06	12:56:00	1.09301	1.09308	1.09299	1.09304	154	0	8
2024.03.06	12:57:00	1.09304	1.09310	1.09288	1.09291	83	0	10
2024.03.06	12:58:00	1.09291	1.09298	1.09279	1.09294	91	0	10
2024.03.06	12:59:00	1.09294	1.09306	1.09283	1.09303	87	0	10
2024.03.06	13:00:00	1.09303	1.09325	1.09300	1.09316	11	0	11
2024.03.06	13:01:00	1.09316	1.09321	1.09305	1.09315	9	0	9
2024.03.06	13:02:00	1.09315	1.09317	1.09308	1.09309	119	0	10
2024.03.06	13:03:00	1.09309	1.09322	1.09306	1.09314	46	0	8
2024.03.06	13:04:00	1.09314	1.09326	1.09310	1.09320	143	0	10
2024.03.06	13:05:00	1.09320	1.09324	1.09308	1.09310	132	0	10
2024.03.06	13:06:00	1.09310	1.09317	1.09287	1.09302	129	0	10
2024.03.06	13:07:00	1.09302	1.09304	1.09282	1.09296	10	0	10
2024.03.06	13:08:00	1.09296	1.09303	1.09283	1.09294	123	0	11
2024.03.06	13:09:00	1.09294	1.09324	1.09292	1.09314	140	0	8
2024.03.06	13:10:00	1.09314	1.09318	1.09308	1.09314	31	0	11
2024.03.06	13:11:00	1.09314	1.09319	1.09293	1.09296	102	0	12
2024.03.06	13:12:00	1.09296	1.09301	1.09285	1.09297	83	0	11
2024.03.06	13:13:00	1.09297	1.09306	1.09281	1.09283	162	0	11
2024.03.06	13:14:00	1.09283	1.09288	1.09262	1.09271	150	0	8
2024.03.06	13:15:00	1.09271	1.09280	1.09253	1.09257	63	0	8
2024.03.06	13:16:00	1.09257	1.09259	1.09249	1.09250	93	0	9
2024.03.06	13:17:00	1.09250	1.09283	1.09245	1.09272	14	0	9
2024.03.06	13:18:00	1.09272	1.09279	1.09267	1.09277	174	0	10
2024.03.06	13:19:00	1.09277	1.09296	1.09276	1.09288	178	0	8
2024.03.06	13:20:00	1.09288	1.09297	1.09287	1.09292	148	0	10
2024.03.06	13:21:00	1.09292	1.09297	1.09277	1.09284	56	0	9
2024.03.06	13:22:00	1.09284	1.09296	1.09280	1.09294	37	0	12
2024.03.06	13:23:00	1.09294	1.09295	1.09289	1.09291	25	0	10
2024.03.06	13:24:00	1.09291	1.09316	1.09284	1.09310	58	0	11
2024.03.06	13:25:00	1.09310	1.09316	1.09305	1.09313	97	0	8
2024.03.06	13:26:00	1.09313	1.09318	1.09300	1.09308	133	0	8
2024.03.06	13:27:00	1.09308	1.09319	1.09305	1.09315	11	0	11
2024.03.06	13:28:00	1.09315	1.09320	1.09315	1.09319	79	0	11
2024.03.06	13:29:00	1.09319	1.09342	1.09310	1.09341	29	0	12
2024.03.06	13:30:00	1.09341	1.09365	1.09338	1.09360	178	0	9
2024.03.06	13:31:00	1.09360	1.09372	1.09358	1.09366	112	0	9
2024.03.06	13:32:00	1.09366	1.09380	1.09355	1.09375	14	0	12
2024.03.06	13:33:00	1.09375	1.09375	1.09367	1.09371	98	0	11
2024.03.06	13:34:00	1.09371	1.09379	1.09362	1.09373	39	0	12
2024.03.06	13:35:00	1.09373	1.09389	1.09366	1.09385	51	0	9
2024.03.06	13:36:00	1.09385	1.09394	1.09380	1.09390	67	0	10
2024.03.06	13:37:00	1.09390	1.09406	1.09386	1.09404	89	0	8
2024.03.06	13:38:00	1.09404	1.09420	1.09403	1.09411	163	0	8
2024.03.06	13:39:00	1.09411	1.09417	1.09405	1.09412	98	0	11
2024.03.06	13:40:00	1.09412	1.09416	1.09411	1.09412	69	0	12
2024.03.06	13:41:00	1.09412	1.09427	1.09409	1.09425	68	0	8
2024.03.06	13:42:00	1.09425	1.09441	1.09413	1.09433	130	0	11
2024.03.06	13:43:00	1.09433	1.09445	1.09416	1.09424	46	0	8
2024.03.06	13:44:00	1.09424	1.09441	1.09423	1.09437	178	0	11
2024.03.06	13:45:00	1.09437	1.09441	1.09428	1.09431	92	0	11
2024.03.06	13:46:00	1.09431	1.09439	1.09410	1.09418	129	0	9
2024.03.06	13:47:00	1.09418	1.09425	1.09415	1.09417	23	0	10
2024.03.06	13:48:00	1.09417	1.09422	1.09415	1.09418	112	0	12
2024.03.06	13:49:00	1.09418	1.09430	1.09406	1.09424	38	0	10
2024.03.06	13:50:00	1.09424	1.09432	1.09416	1.09432	89	0	11
2024.03.06	13:51:00	1.09432	1.09435	1.09422	1.09430	127	0	8
2024.03.06	13:52:00	1.09430	1.09436	1.09408	1.09417	84	0	9
2024.03.06	13:53:00	1.09417	1.09426	1.09405	1.09407	113	0	10
2024.03.06	13:54:00	1.09407	1.09422	1.09392	1.09420	80	0	11
2024.03.06	13:55:00	1.09420	1.09427	1.09412	1.09426	171	0	10
2024.03.06	13:56:00	1.09426	1.09428	1.09419	1.09419	85	0	10
2024.03.06	13:57:00	1.09419	1.09424	1.09414	1.09415	151	0	9
2024.03.06	13:58:00	1.09415	1.09417	1.09398	1.09408	93	0	8
2024.03.06	13:59:00	1.09408	1.09411	1.09401	1.09404	152	0	10
2024.03.06	14:00:00	1.09404	1.09408	1.09390	1.09396	155	0	8
2024.03.06	14:01:00	1.09396	1.09424	1.09394	1.09421	31	0	12
2024.03.06	14:02:00	1.09421	1.09422	1.09406	1.09408	129	0	10
2024.03.06	14:03:00	1.09408	1.09423	1.09404	1.09422	130	0	12
2024.03.06	14:04:00	1.09422	1.09425	1.09421	1.09423	138	0	10
2024.03.06	14:05:00	1.09423	1.09431	1.09421	1.09422	10	0	11
2024.03.06	14:06:00	1.09422	1.09431	1.09414	1.09415	126	0	10
2024.03.06	14:07:00	1.09415	1.09416	1.09401	1.09410	87	0	10
2024.03.06	14:08:00	1.09410	1.09419	1.09380	1.09386	13	0	8
2024.03.06	14:09:00	1.09386	1.09411	1.09385	1.09408	23	0	10
2024.03.06	14:10:00	1.09408	1.09418	1.09396	1.09415	157	0	12
2024.03.06	14:11:00	1.09415	1.09442	1.09412	1.09436	177	0	8
2024.03.06	14:12:00	1.09436	1.09446	1.09420	1.09429	64	0	9
2024.03.06	14:13:00	1.09429	1.09454	1.09429	1.09445	140	0	12
2024.03.06	14:14:00	1.09445	1.09454	1.09424	1.09435	52	0	8
2024.03.06	14:15:00	1.09435	1.09456	1.09425	1.09452	141	0	11
2024.03.06	14:16:00	1.09452	1.09458	1.09429	1.09440	124	0	9
2024.03.06	14:17:00	1.09440	1.09446	1.09427	1.09430	75	0	10
2024.03.06	14:18:00	1.09430	1.09458	1.09415	1.09448	63	0	12
2024.03.06	14:19:00	1.09448	1.09455	1.09446	1.09451	114	0	12
2024.03.06	14:20:00	1.09451	1.09471	1.09449	1.09467	37	0	10
2024.03.06	14:21:00	1.09467	1.09479	1.09465	1.09465	84	0	11
2024.03.06	14:22:00	1.09465	1.09475	1.09456	1.09472	165	0	10
2024.03.06	14:23:00	1.09472	1.09477	1.09471	1.09475	107	0	10
2024.03.06	14:24:00	1.09475	1.09487	1.09471	1.09472	93	0	10
2024.03.06	14:25:00	1.09472	1.09472	1.09454	1.09456	16	0	10
2024.03.06	14:26:00	1.09456	1.09484	1.09454	1.09479	54	0	11
2024.03.06	14:27:00	1.09479	1.09491	1.09472	1.09489	144	0	12
2024.03.06	14:28:00	1.09489	1.09520	1.09486	1.09516	53	0	8
2024.03.06	14:29:00	1.09516	1.09517	1.09489	1.09495	42	0	8
2024.03.06	14:30:00	1.09495	1.09509	1.09472	1.09484	13	0	12
2024.03.06	14:31:00	1.09484	1.09493	1.09465	1.09474	112	0	11
2024.03.06	14:32:00	1.09474	1.09491	1.09460	1.09483	109	0	10
2024.03.06	14:33:00	1.09483	1.09485	1.09475	1.09477	120	0	10
2024.03.06	14:34:00	1.09477	1.09493	1.09473	1.09487	119	0	11
2024.03.06	14:35:00	1.09487	1.09489	1.09468	1.09479	163	0	12
2024.03.06	14:36:00	1.09479	1.09496	1.09476	1.09488	166	0	12
2024.03.06	14:37:00	1.09488	1.09503	1.09486	1.09492	84	0	8
2024.03.06	14:38:00	1.09492	1.09499	1.09481	1.09496	74	0	8
2024.03.06	14:39:00	1.09496	1.09517	1.09493	1.09503	57	0	10
2024.03.06	14:40:00	1.09503	1.09503	1.09491	1.09499	119	0	10
2024.03.06	14:41:00	1.09499	1.09500	1.09479	1.09482	161	0	12
2024.03.06	14:42:00	1.09482	1.09492	1.09479	1.09490	44	0	10
2024.03.06	14:43:00	1.09490	1.09510	1.09481	1.09502	75	0	11
2024.03.06	14:44:00	1.09502	1.09519	1.09501	1.09515	24	0	10
2024.03.06	14:45:00	1.09515	1.09547	1.09512	1.09532	140	0	11
2024.03.06	14:46:00	1.09532	1.09544	1.09528	1.09539	101	0	8
2024.03.06	14:47:00	1.09539	1.09561	1.09536	1.09549	85	0	10
2024.03.06	14:48:00	1.09549	1.09563	1.09545	1.09549	153	0	12
2024.03.06	14:49:00	1.09549	1.09565	1.09547	1.09557	35	0	10
2024.03.06	14:50:00	1.09557	1.09564	1.09553	1.09559	144	0	11
2024.03.06	14:51:00	1.09559	1.09582	1.09552	1.09582	33	0	11
2024.03.06	14:52:00	1.09582	1.09589	1.09573	1.09575	177	0	8
2024.03.06	14:53:00	1.09575	1.09579	1.09562	1.09568	143	0	10
2024.03.06	14:54:00	1.09568	1.09572	1.09551	1.09564	107	0	9
2024.03.06	14:55:00	1.09564	1.09570	1.09547	1.09562	45	0	12
2024.03.06	14:56:00	1.09562	1.09574	1.09553	1.09558	88	0	11
2024.03.06	14:57:00	1.09558	1.09575	1.09551	1.09571	98	0	10
2024.03.06	14:58:00	1.09571	1.09577	1.09538	1.09553	47	0	10
2024.03.06	14:59:00	1.09553	1.09555	1.09547	1.09554	62	0	8
2024.03.06	15:00:00	1.09554	1.09559	1.09541	1.09548	148	0	9
2024.03.06	15:01:00	1.09548	1.09557	1.09542	1.09549	160	0	8
2024.03.06	15:02:00	1.09549	1.09573	1.09543	1.09571	137	0	10
2024.03.06	15:03:00	1.09571	1.09573	1.09559	1.09560	140	0	8
2024.03.06	15:04:00	1.09560	1.09570	1.09557	1.09564	24	0	10
2024.03.06	15:05:00	1.09564	1.09573	1.09559	1.09559	142	0	9
2024.03.06	15:06:00	1.09559	1.09596	1.09554	1.09576	122	0	11
2024.03.06	15:07:00	1.09576	1.09580	1.09572	1.09574	76	0	11
2024.03.06	15:08:00	1.09574	1.09579	1.09560	1.09563	74	0	9
2024.03.06	15:09:00	1.09563	1.09571	1.09551	1.09562	24	0	11
2024.03.06	15:10:00	1.09562	1.09568	1.09551	1.09555	51	0	10
2024.03.06	15:11:00	1.09555	1.09561	1.09553	1.09560	80	0	9
2024.03.06	15:12:00	1.09560	1.09588	1.09556	1.09583	90	0	12
2024.03.06	15:13:00	1.09583	1.09585	1.09567	1.09572	41	0	9
2024.03.06	15:14:00	1.09572	1.09580	1.09561	1.09564	23	0	8
2024.03.06	15:15:00	1.09564	1.09565	1.09547	1.09557	180	0	11
2024.03.06	15:16:00	1.09557	1.09567	1.09545	1.09566	158	0	11
2024.03.06	15:17:00	1.09566	1.09582	1.09562	1.09568	70	0	12
2024.03.06	15:18:00	1.09568	1.09582	1.09559	1.09574	94	0	8
2024.03.06	15:19:00	1.09574	1.09588	1.09572	1.09579	42	0	11
2024.03.06	15:20:00	1.09579	1.09597	1.09576	1.09591	95	0	10
2024.03.06	15:21:00	1.09591	1.09591	1.09559	1.09575	80	0	9
2024.03.06	15:22:00	1.09575	1.09588	1.09565	1.09585	162	0	9
2024.03.06	15:23:00	1.09585	1.09585	1.09575	1.09576	95	0	10
2024.03.06	15:24:00	1.09576	1.09576	1.09568	1.09573	48	0	8
2024.03.06	15:25:00	1.09573	1.09580	1.09568	1.09569	138	0	9
2024.03.06	15:26:00	1.09569	1.09571	1.09554	1.09564	147	0	10
2024.03.06	15:27:00	1.09564	1.09570	1.09546	1.09548	116	0	8
2024.03.06	15:28:00	1.09548	1.09554	1.09512	1.09515	38	0	9
2024.03.06	15:29:00	1.09515	1.09534	1.09512	1.09533	53	0	9
2024.03.06	15:30:00	1.09533	1.09533	1.09512	1.09514	123	0	10
2024.03.06	15:31:00	1.09514	1.09517	1.09510	1.09516	125	0	9
2024.03.06	15:32:00	1.09516	1.09533	1.09488	1.09496	81	0	10
2024.03.06	15:33:00	1.09496	1.09511	1.09495	1.09505	87	0	12
2024.03.06	15:34:00	1.09505	1.09525	1.09494	1.09495	112	0	12
2024.03.06	15:35:00	1.09495	1.09496	1.09487	1.09488	104	0	10
2024.03.06	15:36:00	1.09488	1.09500	1.09482	1.09490	163	0	8
2024.03.06	15:37:00	1.09490	1.09502	1.09488	1.09496	110	0	9
2024.03.06	15:38:00	1.09496	1.09498	1.09467	1.09481	114	0	8
2024.03.06	15:39:00	1.09481	1.09485	1.09472	1.09472	89	0	10
2024.03.06	15:40:00	1.09472	1.09492	1.09467	1.09486	104	0	9
2024.03.06	15:41:00	1.09486	1.09487	1.09466	1.09473	69	0	9
2024.03.06	15:42:00	1.09473	1.09478	1.09472	1.09478	12	0	9
2024.03.06	15:43:00	1.09478	1.09492	1.09478	1.09492	56	0	12
2024.03.06	15:44:00	1.09492	1.09502	1.09474	1.09477	126	0	9
2024.03.06	15:45:00	1.09477	1.09480	1.09470	1.09476	128	0	8
2024.03.06	15:46:00	1.09476	1.09481	1.09471	1.09475	87	0	10
2024.03.06	15:47:00	1.09475	1.09495	1.09470	1.09495	117	0	10
2024.03.06	15:48:00	1.09495	1.09510	1.09487	1.09507	90	0	8
2024.03.06	15:49:00	1.09507	1.09507	1.09477	1.09484	17	0	10
2024.03.06	15:50:00	1.09484	1.09489	1.09463	1.09468	140	0	10
2024.03.06	15:51:00	1.09468	1.09472	1.09444	1.09446	13	0	9
2024.03.06	15:52:00	1.09446	1.09449	1.09428	1.09431	40	0	10
